id,user,place,date,content,likeCount,retweetCount,replyCount,lang,sourceLabel,media
1.50925E+18,"{'username': 'denis52874745', 'id': 1416041183218913281, 'displayname': 'InfoflightCR', 'description': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'rawDescription': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 7, 16, 14, 25, 12, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 12, 'statusesCount': 21779, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 2705, 'location': 'Costa Rica', 'protected': False, 'linkUrl': 'https://github.com/kx1t/docker-planefence', 'linkTcourl': 'https://t.co/ViUoMJ1sAf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499142418960166916/JwKmre6l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1416041183218913281/1646258574', 'label': None}",,2022-03-30 19:30:56+00:00,"ICAO: C058C3
Flt: ACA1095 #AirCanada
First seen: 2022/03/30 13:29:52
Min Alt: 9525 ft MSL
Min Dist: 21.7 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/N4huaXy0NY",0,0,0,en,planefen,
1.50925E+18,"{'username': 'denis52874745', 'id': 1416041183218913281, 'displayname': 'InfoflightCR', 'description': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'rawDescription': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 7, 16, 14, 25, 12, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 12, 'statusesCount': 21779, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 2705, 'location': 'Costa Rica', 'protected': False, 'linkUrl': 'https://github.com/kx1t/docker-planefence', 'linkTcourl': 'https://t.co/ViUoMJ1sAf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499142418960166916/JwKmre6l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1416041183218913281/1646258574', 'label': None}",,2022-03-30 19:06:54+00:00,"ICAO: C058BF
Flt: ACA1096 #AirCanada
First seen: 2022/03/30 13:05:15
Min Alt: 6800 ft MSL
Min Dist: 15.47 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/LbzjrT7Dfs",0,0,0,en,planefen,
1.50921E+18,"{'username': 'skygoflycom', 'id': 4520063112, 'displayname': 'SkyGoFly', 'description': 'Airline, Airport and Travel Data, Resources, Guides', 'rawDescription': 'Airline, Airport and Travel Data, Resources, Guides', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 12, 10, 17, 40, 49, tzinfo=datetime.timezone.utc), 'followersCount': 1706, 'friendsCount': 864, 'statusesCount': 38411, 'favouritesCount': 6777, 'listedCount': 21, 'mediaCount': 14375, 'location': 'Scottsdale, AZ', 'protected': False, 'linkUrl': 'https://skygofly.com', 'linkTcourl': 'https://t.co/IutycNZOkd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1312806930419597312/nEGoEbFy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4520063112/1634830090', 'label': None}",,2022-03-30 17:03:23+00:00,"Air Canada to Resume Flights to Brisbane, Auckland https://t.co/cCI91fpIBR #aircanada https://t.co/SgKAiqQRcW",3,0,0,en,The Social Jukebox,"[{'previewUrl': 'https://pbs.twimg.com/media/FPHOyh1XEAobLiv?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPHOyh1XEAobLiv?format=jpg&name=large'}]"
1.5092E+18,"{'username': 'moonster3738', 'id': 2850101565, 'displayname': ""I'll Tweet to That"", 'description': 'Sarcasmist,TruthSeeker,Hotuber, Soduko Master,Republican Antagonist 🇨🇦🇨🇦🇨🇦🇨🇦', 'rawDescription': 'Sarcasmist,TruthSeeker,Hotuber, Soduko Master,Republican Antagonist 🇨🇦🇨🇦🇨🇦🇨🇦', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 10, 29, 17, 35, 10, tzinfo=datetime.timezone.utc), 'followersCount': 130, 'friendsCount': 349, 'statusesCount': 6082, 'favouritesCount': 10010, 'listedCount': 6, 'mediaCount': 445, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/661044280249708545/qFQNgltQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2850101565/1446440213', 'label': None}",,2022-03-30 16:07:33+00:00,"Can someone from Air Canada Vacations explain to me why you don’t pickup your phone or reply to emails?? I’ve been on hold for combined 7.5 hours. WTAF??? 
Take my money…no prob! Customer support…worse than nothing.
#aircanada #airtransat #westjet #Sad #DoBetter #onpoli #cdnpol",0,0,1,en,Twitter for iPhone,
1.5092E+18,"{'username': 'jrai111', 'id': 1888164044, 'displayname': 'Jagmeet', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 9, 20, 23, 26, 1, tzinfo=datetime.timezone.utc), 'followersCount': 19, 'friendsCount': 47, 'statusesCount': 616, 'favouritesCount': 611, 'listedCount': 0, 'mediaCount': 9, 'location': 'Brampton, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1361135613249024000/kgo1xNqO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1888164044/1612138337', 'label': None}",,2022-03-30 16:01:30+00:00,"Baggage constraints from New Delhi https://t.co/STjTp9SPww 
@AirCanada - my parents are travelling as new immigrants to start life in Canada. This embargo without any explanation or alternatives will be a great impact to bring their mandatory luggage with them. 
#aircanada",0,0,0,en,Twitter Web App,
1.50919E+18,"{'username': 'openjawnetwork', 'id': 32638286, 'displayname': 'OpenJaw', 'description': ""Canada's leading B2B travel news source and the travel industry's biggest mouthpiece. Chat with us on  facebook.com/OpenJawNetwork…"", 'rawDescription': ""Canada's leading B2B travel news source and the travel industry's biggest mouthpiece. Chat with us on  https://t.co/ZGH0Fkhs8B"", 'descriptionUrls': [{'text': 'facebook.com/OpenJawNetwork…', 'url': 'https://www.facebook.com/OpenJawNetworkLtd', 'tcourl': 'https://t.co/ZGH0Fkhs8B', 'indices': (103, 126)}], 'verified': False, 'created': datetime.datetime(2009, 4, 17, 22, 49, 4, tzinfo=datetime.timezone.utc), 'followersCount': 1405, 'friendsCount': 810, 'statusesCount': 16743, 'favouritesCount': 940, 'listedCount': 36, 'mediaCount': 9773, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://www.openjaw.com', 'linkTcourl': 'http://t.co/2p8hducXt2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/968946456227926017/LsZ5Au-k_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/32638286/1584984774', 'label': None}",,2022-03-30 15:10:02+00:00,"Air Canada Forms Interline Partnership With Mexico’s Aeromar
@AirCanada #AirCanada @AeromarMx #Aeromar 
https://t.co/RJTPpeFKMW",0,0,0,en,Hootsuite Inc.,
1.50918E+18,"{'username': 'openjawnetwork', 'id': 32638286, 'displayname': 'OpenJaw', 'description': ""Canada's leading B2B travel news source and the travel industry's biggest mouthpiece. Chat with us on  facebook.com/OpenJawNetwork…"", 'rawDescription': ""Canada's leading B2B travel news source and the travel industry's biggest mouthpiece. Chat with us on  https://t.co/ZGH0Fkhs8B"", 'descriptionUrls': [{'text': 'facebook.com/OpenJawNetwork…', 'url': 'https://www.facebook.com/OpenJawNetworkLtd', 'tcourl': 'https://t.co/ZGH0Fkhs8B', 'indices': (103, 126)}], 'verified': False, 'created': datetime.datetime(2009, 4, 17, 22, 49, 4, tzinfo=datetime.timezone.utc), 'followersCount': 1405, 'friendsCount': 810, 'statusesCount': 16743, 'favouritesCount': 940, 'listedCount': 36, 'mediaCount': 9773, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://www.openjaw.com', 'linkTcourl': 'http://t.co/2p8hducXt2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/968946456227926017/LsZ5Au-k_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/32638286/1584984774', 'label': None}",,2022-03-30 14:48:31+00:00,"Exclusive: Air Canada’s Lucie Guillemette Tells Nina Slawek Which Markets are Making a Comeback
@AirCanada #AirCanada 
https://t.co/9OuIV12cRi",0,0,0,en,Hootsuite Inc.,
1.50917E+18,"{'username': 'PAX_news', 'id': 171600214, 'displayname': 'PAXnews', 'description': ""Canada's best source for bilingual #travel trade news. Delivered daily, nationwide to 40,000+ travel professionals. IG: 📸bit.ly/2OBPnS8"", 'rawDescription': ""Canada's best source for bilingual #travel trade news. Delivered daily, nationwide to 40,000+ travel professionals. IG: 📸https://t.co/7ttlKMFH2Z"", 'descriptionUrls': [{'text': 'bit.ly/2OBPnS8', 'url': 'https://bit.ly/2OBPnS8', 'tcourl': 'https://t.co/7ttlKMFH2Z', 'indices': (121, 144)}], 'verified': False, 'created': datetime.datetime(2010, 7, 27, 18, 42, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3130, 'friendsCount': 967, 'statusesCount': 11475, 'favouritesCount': 745, 'listedCount': 122, 'mediaCount': 6989, 'location': 'Canada', 'protected': False, 'linkUrl': 'https://news.paxeditions.com/', 'linkTcourl': 'https://t.co/U9bIBjNhXl', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1041872440899629056/FwuK8hyi_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/171600214/1591905121', 'label': None}",,2022-03-30 14:23:12+00:00,#AirCanada expects its full-year capacity for 2024 to be 95% of 2019 levels. https://t.co/5SgIBssW8H https://t.co/J9f8Lwwk83,0,0,0,en,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/FPGqGyPXIAIeD8J?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPGqGyPXIAIeD8J?format=jpg&name=large'}]"
1.50916E+18,"{'username': 'TraveloffPath', 'id': 1024810521755672577, 'displayname': 'Travel Off Path', 'description': 'The latest travel rules, guides & global #travelnews from your team of covid-era travel experts. 🗞 Send tips to info@traveloffpath.com', 'rawDescription': 'The latest travel rules, guides & global #travelnews from your team of covid-era travel experts. 🗞 Send tips to info@traveloffpath.com', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 8, 2, 0, 14, 3, tzinfo=datetime.timezone.utc), 'followersCount': 1347, 'friendsCount': 579, 'statusesCount': 3918, 'favouritesCount': 1158, 'listedCount': 14, 'mediaCount': 135, 'location': 'North America', 'protected': False, 'linkUrl': 'https://traveloffpath.com/', 'linkTcourl': 'https://t.co/DXx2k0ryP7', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1110354879216676865/xrdXdeFs_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1024810521755672577/1576373681', 'label': None}",,2022-03-30 13:41:53+00:00,"Air Canada's New Partnership With Aeromar Will Streamline and Expand Travel To Mexico

https://t.co/YGZsVWZELC

#aircanada #mexico #flights",1,0,0,en,Twitter Web App,
1.50916E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-03-30 13:39:22+00:00,"🇨🇦 C-FIVM #AIRCANADA #ACA857: 0.5mi away heading WNW, travelling 341mph @ 10725ft [Air Canada - #BOEING 777-333] [72 Tracked Flights @ 02:38:45 PM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 15 times before! https://t.co/0LCt8d61KJ",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FPGgF59XoAIsTmb?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPGgF59XoAIsTmb?format=jpg&name=large'}]"
1.50916E+18,"{'username': 'ReutersMontreal', 'id': 204918671, 'displayname': 'Allison Lampert', 'description': ""Correspondante à Mtl - Reuters -Corro. Aviation, business jets. 42.2km fan. Open DMs. My tweets n'engagent que moi. allison.lampert@thomsonreuters.com"", 'rawDescription': ""Correspondante à Mtl - Reuters -Corro. Aviation, business jets. 42.2km fan. Open DMs. My tweets n'engagent que moi. allison.lampert@thomsonreuters.com"", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2010, 10, 19, 19, 13, 42, tzinfo=datetime.timezone.utc), 'followersCount': 2641, 'friendsCount': 413, 'statusesCount': 5559, 'favouritesCount': 321, 'listedCount': 126, 'mediaCount': 230, 'location': 'Montreal, Canada', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1401717788893401092/1EnVDy6g_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/204918671/1447821230', 'label': None}",,2022-03-30 13:39:18+00:00,#aircanada  to increase full-year capacity on higher travel demand https://t.co/JGIcdCEWna via @Yahoo,1,0,0,en,Twitter Web App,
1.50914E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-03-30 11:47:14+00:00,"🇨🇦 C-FIUL #AIRCANADA #ACA855: 0.7mi away heading WNW, travelling 325mph @ 11625ft [Air Canada - #BOEING 777-333] [77 Tracked Flights @ 12:46:33 PM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 4 times before! https://t.co/OfhNeFOSzR",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FPGGbS3WQAAJ2Pd?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPGGbS3WQAAJ2Pd?format=jpg&name=large'}]"
1.50912E+18,"{'username': 'BBallTipoff', 'id': 2228578699, 'displayname': 'Basketball Tip Off', 'description': 'Follow For Everything NBA/Hoops | Stats | Scores | Debates | News | Updates | Vines | Gifs | Humor |', 'rawDescription': 'Follow For Everything NBA/Hoops | Stats | Scores | Debates | News | Updates | Vines | Gifs | Humor |', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 12, 3, 17, 5, 5, tzinfo=datetime.timezone.utc), 'followersCount': 880, 'friendsCount': 510, 'statusesCount': 13420, 'favouritesCount': 355, 'listedCount': 16, 'mediaCount': 12700, 'location': '', 'protected': False, 'linkUrl': 'https://www.basketballtipoff.com', 'linkTcourl': 'https://t.co/eHd5ik72AZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/990452157542469632/0t6FTbGr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2228578699/1506318235', 'label': None}",,2022-03-30 10:28:44+00:00,"🙏RETWEET https://t.co/EgBTQoWTL3 story A MOMENT IN HISTORY

Show me a more iconic photo, I'll wait! 😤💯🔥

#aircanada #vincecarter 

-CaptainObvious https://t.co/b4VR2lgiA8",0,0,0,en,IFTTT,"[{'previewUrl': 'https://pbs.twimg.com/media/FPF0djCWQAABayu?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPF0djCWQAABayu?format=jpg&name=large'}]"
1.5091E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-03-30 09:08:15+00:00,"🇨🇦 C-FIUV #AIRCANADA #ACA861: 1.0mi away heading W, travelling 321mph @ 9875ft [Air Canada - #BOEING 777-333] [85 Tracked Flights @ 10:07:40 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 14 times before! https://t.co/ozH0e5xILq",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FPFiCeNXEAQza_q?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPFiCeNXEAQza_q?format=jpg&name=large'}]"
1.50908E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-03-30 08:07:37+00:00,"🇨🇦 C-GHPT #AIRCANADA #ACA842: 0.7mi away heading E, travelling 606mph @ 39000ft [Air Canada - #BOEING 787-8] [76 Tracked Flights @ 09:07:00 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 7 times before! https://t.co/CLj2mBfUIH",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FPFUKI7X0AAc-hL?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPFUKI7X0AAc-hL?format=jpg&name=large'}]"
1.50908E+18,"{'username': '140District', 'id': 2493660043, 'displayname': 'District140', 'description': 'District des transport IAMTA Transportation district IAMAW', 'rawDescription': 'District des transport IAMTA Transportation district IAMAW', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 5, 14, 0, 57, 19, tzinfo=datetime.timezone.utc), 'followersCount': 464, 'friendsCount': 520, 'statusesCount': 4825, 'favouritesCount': 717, 'listedCount': 18, 'mediaCount': 1218, 'location': 'Canada', 'protected': False, 'linkUrl': 'http://www.iam140.ca/', 'linkTcourl': 'http://t.co/IUSseD6NT1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/466630859215233024/OAsOBrVK_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2493660043/1400287926', 'label': None}",,2022-03-30 07:56:06+00:00,AIR CANADA TMOS – PENSION CAP RETROACTIVITY UPDATE https://t.co/vqYBVE8S4e #IAM #IAMAW #union #canada #DL140 #AirCanada #TMOS #pension https://t.co/hupDH2Pcpj,0,0,0,en,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/FPFRhqcVEAE-Kc6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPFRhqcVEAE-Kc6?format=jpg&name=large'}]"
1.50907E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-03-30 07:45:07+00:00,"🇨🇦 C-FRTW #AIRCANADA #ACA42: 1.2mi away heading ESE, travelling 588mph @ 36000ft [Air Canada - #BOEING 787-9] [79 Tracked Flights @ 08:44:36 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 5 times before! https://t.co/7xin9P433O",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FPFPApuXEAMzIvH?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPFPApuXEAMzIvH?format=jpg&name=large'}]"
1.50906E+18,"{'username': 'MTI_Canada', 'id': 1400780898803486723, 'displayname': 'MyTicketsToIndia_Canada', 'description': 'We ensure hassle-free air travel bookings at the best price for #Canada from India & vice versa, along with quick support for queries, & #travel guidance.', 'rawDescription': 'We ensure hassle-free air travel bookings at the best price for #Canada from India & vice versa, along with quick support for queries, & #travel guidance.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 6, 4, 11, 46, 23, tzinfo=datetime.timezone.utc), 'followersCount': 12, 'friendsCount': 38, 'statusesCount': 280, 'favouritesCount': 33, 'listedCount': 0, 'mediaCount': 122, 'location': '', 'protected': False, 'linkUrl': 'https://www.myticketstoindia.ca/', 'linkTcourl': 'https://t.co/1OH9RDWBvj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1437300304966414338/6ncNxuGI_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1400780898803486723/1633595731', 'label': None}",,2022-03-30 06:29:14+00:00,"#BlogPost | The flag carrier and the largest #airline in Canada -- #AirCanada has limited passengers to bring only 1 checked bag of 23 kg in #EconomyClass and no excess #baggage in #PremiumEconomy and #BusinessClass.

#Canada #FlightToCanada https://t.co/b1dm7Q1s9Q",0,0,1,en,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/FPE9PjQVEAInGu1?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPE9PjQVEAInGu1?format=jpg&name=large'}]"
1.50903E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-03-30 05:02:19+00:00,"🇨🇦 C-FRAM #AIRCANADA #ACA844: 2.4mi away heading E, travelling 586mph @ 38000ft [Air Canada - #BOEING 777-333] [46 Tracked Flights @ 06:01:40 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 8 times before! https://t.co/LsNePE2jGw",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FPEpv1bWQAMMrXf?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPEpv1bWQAMMrXf?format=jpg&name=large'}]"
